Address,Latitude,Longitude,Price,Postcode,Postcode District,Crime Rate,Income
"Grosvenor Road, Twickenham",51.4482592,-0.3304896,515000.0,TW1 4AD,TW1 4,20.0,54000.0
"Manor Grove, Richmond",51.4658615,-0.2856753,900000.0,TW9 4QQ,TW9 4,16.0,51900.0
"2 Brewery Lane, Twickenham, TW1",51.4501376,-0.3320689,395000.0,TW1 1AA,TW1 1,14.0,54000.0
"Old Palace Lane, Richmond, TW9",51.4612322,-0.3110096,674995.0,TW9 1PB,TW9 1,22.0,52600.0
"Flat 3, 63A, Sandycombe Road, Richmond, TW9",51.4698035,-0.2878014,550000.0,TW9 2EP,TW9 2,18.0,51900.0
"Heathfield North, Twickenham",51.4524274,-0.3372474,400000.0,TW2 7QW,TW2 7,25.0,54000.0
"Sandycombe Road, Kew, Surrey, TW9",51.4730502,-0.2866768,300000.0,TW9 2EW,TW9 2,15.0,51900.0
"Princes Road, London, SW14",51.466602,-0.2604595,650000.0,SW14 8PE,SW14 8,13.0,46300.0
"Kenilworth Court, Hampton Road, Twickenham",51.4402306,-0.3462866,550000.0,TW2 5QL,TW2 5,26.0,48100.0
"Second Avenue, London, SW14",51.4689208,-0.2565424,300000.0,SW14 8QF,SW14 8,13.0,48000.0
"Broad Lane, Hampton",51.4226217,-0.3731214,725000.0,TW12 2JW,TW12 2,15.0,49900.0
"Vicarage Gardens, East Sheen, SW14",51.4599098,-0.2672207,180000.0,SW14 8RU,SW14 8,28.0,46300.0
"Clifden Road, Twickenham",51.4468297,-0.3344439,790000.0,TW1 4LT,TW1 4,15.0,54000.0
"St Margarets Road, St Margarets, Middx, TW1",51.4561195,-0.3209896,895000.0,TW1 1RG,TW1 1,23.0,52600.0
"Cleves Road, Richmond",51.4362316,-0.3138584,719950.0,TW10 7LD,TW10 7,18.0,47500.0
"Queens Ride, Barnes, SW13",51.4666305,-0.236448,3750000.0,SW13 0HZ,SW13 0,14.0,49800.0
"High Park Road, Kew, Surrey, TW9",51.4758684,-0.2840055,359950.0,TW9 4BJ,TW9 4,15.0,51900.0
"Hampton Road, Teddington",51.4274767,-0.3469915,625000.0,TW11 0JW,TW11 0,13.0,43600.0
"Bushwood Road, Kew, Surrey, TW9",51.4842865,-0.2833263,250000.0,TW9 3BZ,TW9 3,15.0,48200.0
"Dee Road, Richmond",51.4649644,-0.2917285,3699000.0,TW9 2JN,TW9 2,15.0,51900.0
"Godstone Road, St Margarets, Twickenham, TW1",51.4539233,-0.3239969,1650000.0,TW1 1JS,TW1 1,27.0,48400.0
"Sheen Gate Gardens, East Sheen, SW14",51.4632189,-0.2694136,499950.0,SW14 7PD,SW14 7,15.0,46300.0
"High Street, Teddington, TW11",51.4272399,-0.3303103,475000.0,TW11 8HG,TW11 8,13.0,62000.0
"Rosslyn Road, East Twickenham",51.4551327,-0.3122024,425000.0,TW1 2AR,TW1 2,15.0,52600.0
"Hanworth Road, Hampton",51.4282515,-0.3734129,720000.0,TW12 3HB,TW12 3,14.0,49900.0
"Heath Gardens, Twickenham",51.4441434,-0.3373886,320000.0,TW1 4NF,TW1 4,15.0,48100.0
"Oldfield Road, Hampton, TW12",51.4152573,-0.3762566,550000.0,TW12 2HS,TW12 2,18.0,49900.0
"May Road, Twickenham",51.4456291,-0.3430767,434950.0,TW2 6RJ,TW2 6,17.0,48100.0
"Ham Street, Ham, Richmond, Surrey, TW10 7HL",51.4404235,-0.3142964,2195000.0,TW10 7HF,TW10 7,22.0,48400.0
"Alton Gardens, Twickenham",51.4524938,-0.3476624,1585000.0,TW2 7PD,TW2 7,26.0,45900.0
"Manor Road, Teddington, TW11",51.430153,-0.3269463,1750000.0,TW11 8AA,TW11 8,16.0,62000.0
"Trinder Mews, Teddington, TW11",51.4273758,-0.3262041,305000.0,TW11 8HY,TW11 8,13.0,62000.0
"St. Margarets Road, St Margarets",51.4561195,-0.3209896,509950.0,TW1 1RG,TW1 1,18.0,52600.0
"Uxbridge Road, Hampton Hill, TW12",51.4291711,-0.3649364,649950.0,TW12 1BL,TW12 1,13.0,49900.0
"Cleveland Avenue, Hampton",51.4211686,-0.3794187,629950.0,TW12 2RD,TW12 2,20.0,49900.0
"Arlington Road, Teddington, Middlesex, TW11",51.4321505,-0.3372226,1795000.0,TW11 8NJ,TW11 8,15.0,62000.0
"Nursery Gardens, Hampton",51.4326176,-0.3817367,325000.0,TW12 3ES,TW12 3,17.0,49900.0
"Carmichael Court, Grove Road, London, SW13",51.4728872,-0.2505688,1695000.0,SW13 0HA,SW13 0,21.0,48000.0
"Elfin Lodge, Elfin Grove, Teddington, TW11",51.4267399,-0.3380461,2195000.0,TW11 8RD,TW11 8,26.0,62000.0
"White Heron Mews, Teddington",51.4246149,-0.3357061,1750000.0,TW11 0JQ,TW11 0,18.0,62000.0
"Ham Street, Ham, Richmond",51.4404235,-0.3142964,850000.0,TW10 7HF,TW10 7,27.0,48400.0
"Arlington Road, Teddington, TW11",51.4321505,-0.3372226,625000.0,TW11 8NJ,TW11 8,18.0,62000.0
"Crane Road, Twickenham",51.4464932,-0.3423429,435000.0,TW2 6RY,TW2 6,13.0,48100.0
"Grosvenor Road, Richmond",51.4591077,-0.3002864,2350000.0,TW10 6PE,TW10 6,13.0,52600.0
"Langdon Park, Teddington, Middlesex, TW11",51.4198006,-0.3145605,585000.0,TW11 9PR,TW11 9,36.0,54600.0
"Clonmel Road, Teddington",51.4333622,-0.3494266,750000.0,TW11 0SR,TW11 0,10.0,43600.0
"Kenley Road, Twickenham, TW1",51.4545975,-0.3237472,3995000.0,TW1 1LD,TW1 1,22.0,48400.0
"Elmers Drive, Teddington, TW11",51.4224517,-0.3203227,545000.0,TW11 9DY,TW11 9,18.0,54600.0
"Sutherland Grove, Teddington, Middlesex, TW11",51.4278875,-0.3400635,950000.0,TW11 8RW,TW11 8,20.0,62000.0
"Brook Road, Twickenham, TW1",51.4564118,-0.3264107,250000.0,TW1 1JE,TW1 1,22.0,54000.0
"Richmond Square, Kew Foot Road, Richmond, Surrey, TW9",51.4661679,-0.3014446,849950.0,TW9 2SS,TW9 2,13.0,61700.0
"Whitton Road, Twickenham",51.4539125,-0.3371007,550000.0,TW2 7QT,TW2 7,18.0,54000.0
"Marlborough Road, Richmond, TW10",51.454872,-0.2950799,1050000.0,TW10 6JT,TW10 6,20.0,51900.0
"Princes Road, Teddington",51.4311642,-0.3489531,635000.0,TW11 0RL,TW11 0,14.0,43600.0
"Kew Road, Richmond, TW9",51.464007,-0.3014498,895000.0,TW9 2ND,TW9 2,17.0,61700.0
"3a Gloucester Road, Teddington",51.4291557,-0.3440179,1250000.0,TW11 0NX,TW11 0,11.0,43600.0
"Queens Road, Twickenham",51.4474371,-0.3312111,395000.0,TW1 4EU,TW1 4,13.0,54000.0
"Nowell Road, London, SW13",51.4852078,-0.2383234,515000.0,SW13 9BT,SW13 9,18.0,39600.0
"Arragon Road, Twickenham",51.4485593,-0.3275485,449950.0,TW1 3NF,TW1 3,13.0,48400.0
"High Street, Hampton Wick, Kingston upon Thames, KT1",51.413109,-0.3113391,699950.0,KT1 4DB,KT1 4,13.0,44700.0
"Redfern Avenue, Whitton",51.4508537,-0.3726411,500000.0,TW4 5LZ,TW4 5,18.0,43400.0
"Lime House, 33 Melliss Avenue, Kew, Surrey, TW9",51.4774518,-0.2775836,445000.0,TW9 4AE,TW9 4,22.0,51900.0
"March Court, Warwick Drive, London",51.4649291,-0.2357633,1025000.0,SW15 6LF,SW15 6,18.0,49800.0
"High Street, Hampton Wick",51.413109,-0.3113391,549950.0,KT1 4DB,KT1 4,18.0,44700.0
"Thompson Avenue, Kew, TW9",51.4703497,-0.2808185,1600000.0,TW9 4JP,TW9 4,25.0,51900.0
"Cedars Road, Teddington",51.4270659,-0.3314162,585000.0,TW11 9AL,TW11 9,23.0,62000.0
"Montague Road, Richmond, TW10",51.4561158,-0.2988142,1890000.0,TW10 6QJ,TW10 6,21.0,52600.0
"Warwick Drive, Putney/Barnes border",51.4596431,-0.2141257,299950.0,SW15 2SL,SW15 2,15.0,45700.0
"Lewin Road, London",51.4221695,-0.1333419,399950.0,SW16 6BZ,SW16 6,21.0,57100.0
"Mill Farm Crescent, Whitton, Hounslow",51.4472968,-0.384262,895000.0,TW4 5PF,TW4 5,18.0,48900.0
"Glebe Way, Twickenham",51.4393045,-0.3705667,549950.0,TW13 6HH,TW13 6,25.0,48900.0
"Richmond Road, Twickenham",51.4548898,-0.3119611,695000.0,TW1 2LW,TW1 2,13.0,52600.0
"Wadham Mews, East Sheen, SW14",51.4708013,-0.2717354,579950.0,SW14 7BA,SW14 7,15.0,51900.0
"Rivermead Close, Teddington, Middlesex, TW11",51.4264566,-0.3186006,1890000.0,TW11 9NL,TW11 9,17.0,47500.0
"Shalstone Road, Mortlake",51.4682481,-0.2755517,499950.0,SW14 7HP,SW14 7,13.0,51900.0
"Kent Drive, Teddington",51.4284988,-0.3457139,1250000.0,TW11 0PD,TW11 0,11.0,43600.0
"Castelnau Gardens, Barnes, SW13",51.485408,-0.2310614,699950.0,SW13 8DU,SW13 8,15.0,50100.0
"Castelnau, Barnes, London, SW13",51.4817918,-0.236471,300000.0,SW13 9EU,SW13 9,10.0,39600.0
"Cedars Road, Barnes, SW13",51.4704519,-0.2443002,385000.0,SW13 0HP,SW13 0,10.0,49800.0
"Stanley Gardens Road, Teddington, TW11",51.4303493,-0.3430819,200000.0,TW11 8SY,TW11 8,13.0,43600.0
"Seymour Road, Hampton Wick",51.4149049,-0.3113331,1250000.0,KT1 4HF,KT1 4,15.0,44700.0
"Buckingham Gardens, West Molesey",51.4096029,-0.3646762,649950.0,KT8 1SY,KT8 1,14.0,52100.0
"Upper Richmond Road West, East Sheen, SW14",51.4647828,-0.2662774,1250000.0,SW14 8AG,SW14 8,18.0,46300.0
"Dukes Court, Mortlake High Street, SW14",51.4701114,-0.2625937,399950.0,SW14 8HS,SW14 8,25.0,46300.0
"Hall Farm Drive, Whitton",51.4521854,-0.3498634,699950.0,TW2 7PG,TW2 7,25.0,45900.0
"Sheen Road, Richmond, TW9",51.4621611,-0.2924937,1195000.0,TW9 1XH,TW9 1,25.0,51900.0
"Lichfield Court, Sheen Road, Richmond, TW9",51.4612156,-0.3014958,265000.0,TW9 1AS,TW9 1,13.0,52600.0
"Longford Close, Hampton Hill, TW12",51.4331138,-0.3726939,500000.0,TW12 1AB,TW12 1,25.0,49900.0
"Lincoln Avenue, Twickenham",51.4444711,-0.356076,525000.0,TW2 6NP,TW2 6,18.0,43400.0
"Lock Road, Ham, Richmond, TW10",51.4346471,-0.3129542,364950.0,TW10 7LQ,TW10 7,27.0,47500.0
"Lock Road, Richmond, TW10",51.4346471,-0.3129542,499950.0,TW10 7LQ,TW10 7,16.0,47500.0
"The Hermitage, Richmond, TW10",51.4585412,-0.3028788,595000.0,TW10 6SH,TW10 6,26.0,52600.0
"St. Marys Avenue, Teddington",51.4240046,-0.3367903,450000.0,TW11 0HZ,TW11 0,22.0,62000.0
"Sheen Road, Richmond",51.4621611,-0.2924937,1295000.0,TW9 1XH,TW9 1,25.0,51900.0
"Clevedon Road, Twickenham, TW1",51.4558829,-0.3066326,460000.0,TW1 2HT,TW1 2,15.0,52600.0
"Upper Richmond Road West, East Sheen, SW14",51.4647828,-0.2662774,550000.0,SW14 8AG,SW14 8,16.0,46300.0
"HAM, RICHMOND",51.4299232,-0.2984002,635000.0,TW10 5JA,TW10 5,13.0,55700.0
"Popes Grove, Twickenham, TW2",51.4418497,-0.3372288,250000.0,TW1 4JZ,TW1 4,13.0,48100.0
"Rosebank Close, Teddington, Middlesex, TW11",51.4225018,-0.3271149,525000.0,TW11 9BW,TW11 9,15.0,54600.0
"Stourton Avenue, Feltham, TW13",51.4351733,-0.3801138,585000.0,TW13 6LD,TW13 6,25.0,49900.0
"Heath Road, Twickenham",51.4453364,-0.3350423,850000.0,TW1 4BW,TW1 4,16.0,54000.0
"Rosslyn Road, East Twickenham, TW1",51.4551327,-0.3122024,700000.0,TW1 2AR,TW1 2,13.0,52600.0
"King George Square, Richmond Hill, TW10",51.4543411,-0.2912519,495000.0,TW10 6LG,TW10 6,16.0,51900.0
"Queens Road, Teddington, TW11",51.4230461,-0.338743,499950.0,TW11 0LZ,TW11 0,17.0,43600.0
"Whitcome Mews, Kew",51.4757478,-0.2761201,550000.0,TW9 4BT,TW9 4,22.0,51900.0
Teddington,51.4268694,-0.3338681,625000.0,TW11 8JD,TW11 8,14.0,62000.0
"Heathcote Road, Twickenham",51.4580081,-0.317424,5500000.0,TW1 1RX,TW1 1,25.0,52600.0
"Kingston Road, Teddington",51.4232738,-0.3208951,3750000.0,TW11 9JP,TW11 9,26.0,54600.0
"Lower Teddington Road, Hampton Wick, KT1",51.4156219,-0.3097905,850000.0,KT1 4EU,KT1 4,18.0,44700.0
"Darell Road, Richmond, TW9",51.4687315,-0.2850051,1350000.0,TW9 4LG,TW9 4,15.0,51900.0
"High Park Road, Kew, Surrey, TW9",51.4758684,-0.2840055,399950.0,TW9 4BJ,TW9 4,27.0,51900.0
"Cedars Road, Teddington",51.4270659,-0.3314162,400000.0,TW11 9AL,TW11 9,13.0,62000.0
"Riverdale Road, East Twickenham",51.4560765,-0.3133469,585000.0,TW1 2AR,TW1 2,17.0,52600.0
"Dunstable Road, Richmond, TW9",51.4627876,-0.2975519,449950.0,TW9 1UH,TW9 1,18.0,51900.0
"Catherine Drive, Richmond",51.4638449,-0.2983676,1200000.0,TW9 2BX,TW9 2,15.0,61700.0
"Hospital Bridge Road, Twickenham",51.4460792,-0.3658594,649950.0,TW2 6LE,TW2 6,13.0,43400.0
"London Road, Twickenham",51.4522469,-0.3302184,180000.0,TW1 1EF,TW1 1,13.0,54000.0
"Alice Mews, Teddington",51.4281885,-0.3368676,375000.0,TW11 8PU,TW11 8,22.0,62000.0
"Stevens Close, Hampton",51.4265379,-0.3825128,649950.0,TW12 3YR,TW12 3,18.0,49900.0
"Stanley Road, Teddington",51.4298887,-0.3443709,925000.0,TW11 8UA,TW11 8,28.0,43600.0
"London Road, Twickenham",51.4522469,-0.3302184,574950.0,TW1 1EF,TW1 1,21.0,54000.0
"Rydal Gardens, Whitton",51.4560602,-0.3635352,2495000.0,TW3 2JJ,TW3 2,15.0,43400.0
"St. Margarets Road, St Margarets, Middx, TW1",51.4561195,-0.3209896,1695000.0,TW1 1RG,TW1 1,17.0,52600.0
"Meadow Close, Richmond, TW10",51.444889,-0.3020905,999950.0,TW10 7AJ,TW10 7,18.0,55700.0
"Dee Road, Richmond",51.4649644,-0.2917285,750000.0,TW9 2JN,TW9 2,15.0,51900.0
"Denton Road, Twickenham, TW1",51.4538707,-0.3066777,480000.0,TW1 2HQ,TW1 2,18.0,52600.0
"Sunnyside Road, Teddington, Middlesex, TW11",51.4317589,-0.348529,795000.0,TW11 0RT,TW11 0,27.0,43600.0
"Somerset Road, Teddington",51.4294119,-0.3406338,600000.0,TW11 8GU,TW11 8,22.0,62000.0
"Little Queens Road, Teddington, TW11",51.4245424,-0.3393598,725000.0,TW11 0HP,TW11 0,15.0,43600.0
"St. Margarets Road, St Margarets",51.4561195,-0.3209896,439950.0,TW1 1RG,TW1 1,27.0,52600.0
"Hounslow Road, Whitton, Twickenham, TW2",51.4555364,-0.3595837,899950.0,TW2 7HA,TW2 7,25.0,45900.0
"Queens Road, Teddington, Middlesex, TW11",51.4230461,-0.338743,830000.0,TW11 0LZ,TW11 0,13.0,43600.0
"Seymour Road, Teddington",51.4268694,-0.3338681,565000.0,TW11 8JD,TW11 8,20.0,62000.0
"Sunnyside Road, Teddington, TW11",51.4317589,-0.348529,615000.0,TW11 0RT,TW11 0,15.0,43600.0
"Cambridge Park Court, Cambridge Park, East Twickenham, Middx, TW1",51.45225809999999,-0.3075131,875000.0,TW1 2JS,TW1 2,13.0,48400.0
"Sunnyside Road, Teddington",51.4317589,-0.348529,89000.0,TW11 0RT,TW11 0,27.0,43600.0
"Essex Court, Station Road, London, SW13",51.47268589999999,-0.247241,265000.0,SW13 0LW,SW13 0,36.0,48000.0
"Charlotte Road, Barnes, London",51.4768437,-0.2477909,465000.0,SW13 9QJ,SW13 9,14.0,48000.0
"George Street, Richmond, Surrey, TW9",51.4604109,-0.3051882,1150000.0,TW9 1JS,TW9 1,25.0,52600.0
"Springfield Avenue, Hampton, TW12",51.4249197,-0.367966,1195000.0,TW12 3DT,TW12 3,17.0,49900.0
"Kingston Road, Teddington",51.4232738,-0.3208951,1600000.0,TW11 9JP,TW11 9,13.0,54600.0
"High Street, Teddington",51.4272399,-0.3303103,425000.0,TW11 8HG,TW11 8,36.0,62000.0
"The Avenue, Kew, Surrey, TW9",51.4737342,-0.2896272,625000.0,TW9 2AL,TW9 2,25.0,51900.0
"Manor Road, Teddington",51.430153,-0.3269463,650000.0,TW11 8AA,TW11 8,18.0,62000.0
"Lower Richmond Road, RICHMOND",51.4689656,-0.2770575,950000.0,TW9 4LN,TW9 4,17.0,51900.0
"Connaught Road, Teddington",51.4295913,-0.3490509,800000.0,TW11 0PX,TW11 0,15.0,43600.0
"Mount Mews, Hampton",51.4138834,-0.3626178,915000.0,TW12 2SH,TW12 2,14.0,52100.0
"Popes Avenue, Twickenham, TW2",51.4409941,-0.3404559,425000.0,TW2 5TD,TW2 5,13.0,48100.0
"Langridge Mews, Hampton, London, TW12",51.4238764,-0.3832461,1399950.0,TW12 3NZ,TW12 3,25.0,49900.0
"Halcyon Close, London, SW13",51.4659454,-0.2398202,700000.0,SW13 0BE,SW13 0,18.0,49800.0
"Whitton Road, Twickenham",51.4539125,-0.3371007,635000.0,TW2 7QT,TW2 7,13.0,54000.0
"Uxbridge Road, Hampton, Middlesex, TW12",51.4291711,-0.3649364,1365000.0,TW12 1BL,TW12 1,15.0,49900.0
"Waldegrave Road, Teddington",51.4307771,-0.3372822,529950.0,TW11 8NB,TW11 8,15.0,62000.0
"Gloucester Road, Richmond, TW9",51.4824668,-0.2844398,795000.0,TW9 3BS,TW9 3,10.0,51900.0
"Heathside, Whitton, Hounslow, TW4",51.4504802,-0.3768733,550000.0,TW4 5NG,TW4 5,14.0,48900.0
"Richmond Park, London, KT2",51.441185,-0.274532,1365000.0,TW10 5HR,TW10 5,23.0,46300.0
"Church Court, Richmond, TW9",51.4608165,-0.3043731,820000.0,TW9 1JL,TW9 1,15.0,52600.0
"Richmond, London, TW9",51.4673351,-0.2995367,629950.0,TW9 2TG,TW9 2,14.0,61700.0
"Kew, Richmond, TW9",51.475251,-0.2848908,140000.0,TW9 4HH,TW9 4,14.0,51900.0
"The Quadrant, Richmond, TW9",51.4623093,-0.302804,649950.0,TW9 1DH,TW9 1,13.0,52600.0
"Kent Road, Richmond, TW9",51.4818098,-0.284399,140000.0,TW9 3JF,TW9 3,16.0,51900.0
"Deerhurst Crescent, Hampton Hill",51.4272141,-0.3550094,735000.0,TW12 1NZ,TW12 1,14.0,43600.0
"Cranleigh Court, Marksbury Avenue, Kew, Surrey, TW9",51.4682382,-0.2828407,750000.0,TW9 4JF,TW9 4,22.0,51900.0
"Grosvenor Avenue, SW14",51.4663123,-0.2567203,1200000.0,SW14 8BY,SW14 8,27.0,48000.0
"Priory Road, Hampton",51.4183845,-0.3762861,1000000.0,TW12 2NT,TW12 2,22.0,49900.0
"Holst Mansions, Barnes, SW13",51.4831118,-0.2280862,640000.0,SW13 8AJ,SW13 8,15.0,50100.0
"Heath Road, Twickenham",51.4453364,-0.3350423,950000.0,TW1 4BW,TW1 4,18.0,54000.0
"Kings Road, Richmond, Surrey, TW10",51.4591672,-0.2934392,4650000.0,TW10 6ES,TW10 6,15.0,51900.0
"Abbottsmede Close, Twickenham",51.4412988,-0.3368715,1399950.0,TW1 4RL,TW1 4,17.0,48100.0
"Trinder Mews, Teddington",51.4273758,-0.3262041,545000.0,TW11 8HY,TW11 8,17.0,62000.0
"High Street, Hampton Hill",51.4257397,-0.3569582,799950.0,TW12 1NH,TW12 1,18.0,43600.0
"The Quadrant, Richmond, TW9",51.4623093,-0.302804,599950.0,TW9 1DH,TW9 1,27.0,52600.0
"High Street, Hampton Hill",51.4257397,-0.3569582,650000.0,TW12 1NH,TW12 1,13.0,43600.0
"Charles Street, London SW13",51.4702093,-0.2539148,775000.0,SW13 0NZ,SW13 0,15.0,48000.0
"Clifford Avenue, London, SW14",51.4698724,-0.2749234,325000.0,SW14 7BX,SW14 7,15.0,51900.0
"Petersham Road, Richmond, Surrey, TW10",51.4462841,-0.3019054,2375000.0,TW10 7AA,TW10 7,18.0,55700.0
"Golf Side, Twickenham, TW2",51.4368537,-0.347435,390000.0,TW2 5NR,TW2 5,17.0,43600.0
"Heathcote Road, St Margarets, TW1",51.4580081,-0.317424,1600000.0,TW1 1RX,TW1 1,25.0,52600.0
"Hampton Court Road, East Molesey",51.4064505,-0.3347642,499950.0,KT8 9BZ,KT8 9,26.0,52100.0
"High Street, Hampton Hill, Hampton, TW12",51.4257397,-0.3569582,475000.0,TW12 1NH,TW12 1,18.0,43600.0
"Colston Road, London",51.4640008,-0.2685903,3500000.0,SW14 7PQ,SW14 7,27.0,46300.0
"Trinder Mews, Teddington",51.4273758,-0.3262041,3750000.0,TW11 8HY,TW11 8,27.0,62000.0
"Heathcote Road, St Margarets, TW1",51.4580081,-0.317424,430000.0,TW1 1RX,TW1 1,13.0,52600.0
"Cleveland Avenue, Hampton, TW12",51.4211686,-0.3794187,600000.0,TW12 2RD,TW12 2,18.0,49900.0
"Mallard Place, Strawberry Hill, Twickenham, TW1",51.4362666,-0.3302711,569950.0,TW1 4SW,TW1 4,18.0,48100.0
"Riverview Gardens, Barnes, SW13",51.4862236,-0.2300701,900000.0,SW13 8QY,SW13 8,54.0,50100.0
"Moor Mead Road, Twickenham, Middlesex, TW1",51.4537537,-0.3251706,850000.0,TW1 1JS,TW1 1,18.0,48400.0
"Ham, Richmond",51.4299232,-0.2984002,400000.0,TW10 5JA,TW10 5,13.0,55700.0
"Courtlands, Sheen Road, TW10",51.4617319,-0.2878459,1595000.0,TW10 5AL,TW10 5,14.0,51900.0
"Twickenham Road, Teddington",51.4310328,-0.327071,475000.0,TW11 8AJ,TW11 8,14.0,62000.0
"Martineau Drive, Twickenham, TW1",51.4626762,-0.320212,1095000.0,TW1 1PZ,TW1 1,18.0,52600.0
"Park Road, East Twickenham, Middx, TW1",51.4563985,-0.3120386,949950.0,TW1 2PX,TW1 2,18.0,52600.0
"Terrace Lane, Richmond, TW10",51.4537701,-0.2983218,759950.0,TW10 6NE,TW10 6,14.0,51900.0
"Powder Mill Lane, Twickenham",51.4471337,-0.3728191,750000.0,TW2 6EH,TW2 6,15.0,48900.0
"Powder Mill Lane, Twickenham",51.4471337,-0.3728191,599950.0,TW2 6EH,TW2 6,14.0,48900.0
"May Road, Twickenham",51.4456291,-0.3430767,550000.0,TW2 6RJ,TW2 6,23.0,48100.0
"Twickenham House, 161 Heath Road, Twickenham, TW1",51.445135,-0.337803,375000.0,TW1 4BH,TW1 4,21.0,48100.0
"Powder Mill Lane, Twickenham",51.4471337,-0.3728191,449950.0,TW2 6EH,TW2 6,22.0,48900.0
"Grove Road, Barnes, SW13",51.4724502,-0.2498469,900000.0,SW13 0HH,SW13 0,27.0,48000.0
"Rosecroft Gardens, Twickenham",51.4486271,-0.3482744,235000.0,TW2 7PZ,TW2 7,15.0,48100.0
"Broom Road, Teddington",51.4250996,-0.3154675,725000.0,TW11 9NY,TW11 9,18.0,47500.0
"Hollybank Close, Hampton",51.4282515,-0.3734129,625000.0,TW12 3HB,TW12 3,11.0,49900.0
"Church Street, Twickenham",51.4469602,-0.3263377,4650000.0,TW1 3NJ,TW1 3,10.0,48400.0
"Gostling Road, Twickenham",51.4480751,-0.3685987,1295000.0,TW2 6ER,TW2 6,26.0,43400.0
"Fulwell Road, Teddington",51.4324075,-0.3490915,400000.0,TW11 0RH,TW11 0,17.0,43600.0
"Hamble Court, Broom Park, Teddington, Middlesex, TW11",51.4183722,-0.3089953,825000.0,TW11 9RN,TW11 9,16.0,44700.0
"Winchendon Road, Teddington, TW11",51.4329585,-0.3484815,550000.0,TW11 8UF,TW11 8,25.0,43600.0
"Railway Road, Teddington",51.4308802,-0.339341,3450000.0,TW11 8RZ,TW11 8,25.0,62000.0
"Heathcote Road, Twickenham, TW1",51.4580081,-0.317424,399950.0,TW1 1RX,TW1 1,14.0,52600.0
"May Road, Twickenham",51.4456291,-0.3430767,975000.0,TW2 6RJ,TW2 6,27.0,48100.0
"Wick Road, Teddington",51.4180882,-0.3181988,399950.0,TW11 9DN,TW11 9,36.0,54600.0
"Stanley Road, Teddington",51.4298887,-0.3443709,775000.0,TW11 8UA,TW11 8,17.0,43600.0
"Borland Road, Teddington",51.4211656,-0.3217525,399950.0,TW11 9HP,TW11 9,15.0,54600.0
"Scotts Drive, Hampton",51.4212803,-0.3654923,650000.0,TW12 2UN,TW12 2,27.0,49900.0
"Twickenham Road, Richmond",51.4631908,-0.3097453,2300000.0,TW9 1PG,TW9 1,14.0,52600.0
"Upper Richmond Road West, East Sheen, SW14",51.4647828,-0.2662774,930000.0,SW14 8AG,SW14 8,13.0,46300.0
"St. Leonards Road, London, SW14",51.4664152,-0.2717978,950000.0,SW14 7NJ,SW14 7,22.0,46300.0
"Oak Avenue, Hampton",51.4260367,-0.3835021,425000.0,TW12 3XU,TW12 3,17.0,49900.0
"Courtyard Apartments, 70B Hampton Road, Teddington, TW11",51.4286524,-0.351401,715000.0,TW12 1JG,TW12 1,18.0,43600.0
"High Street, Hampton Wick, Kingston upon Thames, KT1",51.413109,-0.3113391,3200000.0,KT1 4DB,KT1 4,25.0,44700.0
"Gilpin Crescent, Twickenham, TW2",51.4533099,-0.365722,765000.0,TW2 7BP,TW2 7,25.0,43400.0
"Allbrook Close, Teddington, TW11",51.4299187,-0.3435625,225000.0,TW11 8TY,TW11 8,18.0,43600.0
"Priory Road, Hampton",51.4183845,-0.3762861,1650000.0,TW12 2NT,TW12 2,15.0,49900.0
"Vine Row, Lancaster Park, Richmond, TW10",51.4574165,-0.3030423,409950.0,TW10 6AF,TW10 6,26.0,52600.0
"Martineau Drive, Twickenham, TW1",51.4626762,-0.320212,599950.0,TW1 1PZ,TW1 1,16.0,52600.0
"Twickenham Road, Teddington, Middlesex, TW11",51.4310328,-0.327071,635000.0,TW11 8AJ,TW11 8,18.0,62000.0
"Leyborne Park, Kew, Surrey, TW9",51.4793379,-0.284787,399950.0,TW9 3HB,TW9 3,15.0,51900.0
"Lebanon Park, Twickenham, TW1",51.4484043,-0.3213263,600000.0,TW1 3DE,TW1 3,13.0,48400.0
"Dee Road, Richmond, TW9",51.4649644,-0.2917285,750000.0,TW9 2JN,TW9 2,10.0,51900.0
"St. Stephens Road, Hounslow",51.4603039,-0.3671787,575000.0,TW3 2BG,TW3 2,13.0,46200.0
"Elmsleigh Road, Twickenham",51.4428217,-0.348586,1050000.0,TW2 5EF,TW2 5,31.0,48100.0
"Westmorland Close, St Margarets",51.4566824,-0.3210191,329950.0,TW1 1RR,TW1 1,16.0,52600.0
"Church Street, Hampton",51.4140483,-0.3603713,775000.0,TW12 2EB,TW12 2,20.0,52100.0
"Dee Road, Richmond",51.4649644,-0.2917285,335000.0,TW9 2JN,TW9 2,13.0,51900.0
"Brewery Lane, Twickenham, TW1",51.4498291,-0.3321629,660000.0,TW1 1AA,TW1 1,16.0,54000.0
"White Hart Lane, London, SW13",51.4682639,-0.2543934,1150000.0,SW13 0AT,SW13 0,13.0,48000.0
"Warren Road, Twickenham",51.4538565,-0.3523858,449950.0,TW2 7DH,TW2 7,16.0,45900.0
"Sheen Road, Richmond, Surrey, TW10",51.4621611,-0.2924937,1199950.0,TW9 1XH,TW9 1,17.0,51900.0
